timestamp,artist,title,genres,popularity
2025-12-30 16:15:00,Djo,It's Over,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-30 16:18:00,Djo,Purgatory Silverstar,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-30 16:22:00,Djo,Who You Are,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-30 16:26:00,Djo,Grime Of The World,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-30 16:30:00,Djo,Try Me,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-31 15:11:00,Electric Light Orchestra,Mr. Blue Sky,"art rock, soft rock",73
2025-12-31 15:16:00,X,Poor Girl,"punk, proto-punk",43
2025-12-31 15:19:00,Florence + the Machine,Dog Days Are Over,baroque pop,80
2025-12-31 15:24:00,Looking Glass,Brandy (You're A Fine Girl),yacht rock,57
2025-12-31 15:29:00,Jay & The Americans,Come A Little Bit Closer,doo-wop,49
2025-12-31 15:32:00,George Harrison,My Sweet Lord - Remastered 2014,"classic rock, rock, singer-songwriter, british, pop",68
2025-12-31 15:36:00,Marvin Gaye,Ain't No Mountain High Enough,"motown, classic soul, soul, northern soul, quiet storm",75
2025-12-31 15:39:00,The Replacements,I Will Dare - 2025 Remaster,"power pop, jangle pop",53
2025-12-31 15:42:00,Yusuf / Cat Stevens,Father And Son,"folk rock, folk, singer-songwriter",70
2025-12-31 15:46:00,Thin Lizzy,The Boys Are Back in Town,"classic rock, hard rock",61
2025-12-31 15:55:00,Redbone,Come and Get Your Love (Rerecorded),native american music,65
2025-12-31 15:58:00,James Gang,Walk Away,"classic rock, southern rock",46
2025-12-31 16:03:00,The Spinners,The Rubberband Man,"philly soul, motown, classic soul, soul, northern soul",62
2025-12-31 16:07:00,The Five Stairsteps,O-o-h Child,"soul, funk, rhythm and blues, oldies, northern soul",64
2025-12-31 15:50:00,Gloria Gaynor,I Will Survive - 1981 Re-Recording,disco,65
2025-12-31 16:10:00,Rupert Holmes,Escape (The Pina Colada Song),yacht rock,60
2025-12-31 16:15:00,Blue Swede,Hooked on a Feeling,"classic rock, rock, swedish, 70s, oldies",59
2025-12-31 16:18:00,Queen,Don't Stop Me Now - Remastered 2011,"classic rock, rock, glam rock",86
2025-12-31 16:21:00,10cc,I'm Not in Love,"yacht rock, art rock, glam rock",65
2025-12-31 16:31:00,Radiohead,Creep - Acoustic,"art rock, alternative rock",88
2025-12-31 16:35:00,Alice Cooper,I'm Always Chasing Rainbows,"glam rock, hard rock, glam metal, proto-punk, classic rock",64
2025-12-31 16:37:00,Naeleck,Heroes,electro house,70
2025-12-31 16:41:00,Glen Campbell,Southern Nights,classic country,63
2025-12-31 16:46:00,The Flaming Lips,Do You Realize??,neo-psychedelic,55
2025-12-31 16:49:00,The The,This Is The Day,new wave,53
2025-12-31 16:54:00,Spacehog,In the Meantime,"alternative, alternative rock, rock, 90s, glam rock",49
2025-12-31 16:59:00,Three Dog Night,Joy to the World,"classic rock, rock, 70s, southern rock, oldies",56
2025-12-31 17:03:00,X,Poor Girl,"punk, proto-punk",43
2025-12-31 17:06:00,Looking Glass,Brandy (You're A Fine Girl),yacht rock,57
2025-12-31 17:09:00,Cheap Trick,Surrender,"power pop, aor, classic rock, glam rock",60
2025-12-31 17:13:00,Norman Greenbaum,Spirit In The Sky - Deluxe Edition,classic rock,58
2025-12-31 17:17:00,Silver,Wham Bam Shang-A-Lang,"rock, hard rock, punk, drum and bass, norwegian",53
2025-12-31 17:22:00,IV Of Spades,Tamis ng Pagkakamali,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:26:00,IV Of Spades,Aura,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 16:27:00,Norman Greenbaum,Spirit In The Sky - Deluxe Edition,classic rock,58
2025-12-31 17:31:00,IV Of Spades,Karma,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:35:00,IV Of Spades,Tangerine Boulevard,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:40:00,IV Of Spades,Kabisado,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:43:00,IV Of Spades,Rewind,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:47:00,IV Of Spades,Suliranin,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:51:00,IV Of Spades,Tara,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:54:00,IV Of Spades,Monster,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 17:57:00,IV Of Spades,Paru-paro,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:00:00,IV Of Spades,Nanaman,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
