timestamp,app_name,window_title
2025-12-26 19:00:41,Electron,README.md — spoti
2025-12-26 19:00:46,Electron,README.md — spoti
2025-12-26 19:00:51,Spotify,Los Retros - Diabla
2025-12-26 19:00:57,Spotify,BluntOne - Dragonball
2025-12-26 19:01:02,Spotify,BluntOne - Dragonball
2025-12-26 19:01:07,Spotify,Ed Sheeran - Tenerife Sea
2025-12-26 19:01:12,wine,
2025-12-26 19:01:17,wine,
2025-12-26 19:01:23,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:28,Activity Monitor,Activity Monitor – All Processes
2025-12-26 19:01:33,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:38,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:43,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:49,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:54,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:01:59,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:04,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:09,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:14,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:20,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:25,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:30,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
2025-12-26 19:02:35,Terminal,amphora — Gemini - amphora — node ◂ node ~/.nvm/versions/node/v24.11.1/bin/gemini — 67×64
