timestamp,artist,title,genres,popularity
2025-12-07 16:27:00,Djo,I Want Your Video,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:39:00,Djo,On and On,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:43:00,Djo,Figure You Out,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:46:00,Djo,Half Life,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:50:00,Djo,Slither,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:52:00,Djo,Runner,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:57:00,Djo,I Want Your Video,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 16:59:00,Djo,Gloom,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:01:00,Djo,End of Beginning,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:03:00,Djo,Climax,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:07:00,Djo,Change,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:10:00,Djo,Fool,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:12:00,Djo,Go for It,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:15:00,Djo,On and On,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:19:00,Djo,Figure You Out,"psychedelic pop, indie pop, indie rock, indie, psychedelic",77
2025-12-07 17:24:00,Galimatias,Intro,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:25:00,Galimatias,Redeye,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:28:00,Galimatias,Boy Hachi,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:30:00,Galimatias,Let Go,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:34:00,Galimatias,Sly,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:37:00,Galimatias,Wonder,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:40:00,Galimatias,GPS,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:44:00,Galimatias,Sinner,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:47:00,Galimatias,Everywhere,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:49:00,Galimatias,Room 332,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:52:00,Galimatias,Everytime,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:55:00,Galimatias,Intro,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 17:57:00,Galimatias,Redeye,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:00:00,Galimatias,Boy Hachi,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:01:00,Galimatias,Let Go,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:05:00,Galimatias,Sly,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:08:00,Galimatias,Wonder,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:11:00,Galimatias,GPS,"chillstep, chillout, lounge, electronic, danish",54
2025-12-07 18:16:00,Harry Styles,Keep Driving,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:18:00,Harry Styles,Satellite,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:22:00,Harry Styles,Music for a Sushi Restaurant,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:25:00,Harry Styles,Late Night Talking,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:28:00,Harry Styles,Grapejuice,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:31:00,Harry Styles,Daylight,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:34:00,Harry Styles,Cinema,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:38:00,Harry Styles,Love of My Life,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:41:00,Harry Styles,Matilda,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:45:00,Harry Styles,Little Freak,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:49:00,Harry Styles,Boyfriends,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:52:00,Harry Styles,Daydreaming,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:55:00,Harry Styles,As It Was,"pop, rock, pop rock, alternative, british",82
2025-12-07 18:58:00,Harry Styles,Keep Driving,"pop, rock, pop rock, alternative, british",82
2025-12-07 19:03:00,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,"christmas, big band, adult standards, swing music, jazz, vocal jazz",84
2025-12-07 19:06:00,Vince Guaraldi,Skating,christmas,61
2025-12-07 19:09:00,Frank Sinatra,I'll Be Home For Christmas (If Only In My Dreams) - Remastered 1999,"christmas, big band, adult standards, swing music, jazz, vocal jazz",84
2025-12-07 19:12:00,Joanie Sommers,When Winter Comes,northern soul,37
2025-12-07 19:14:00,Andy Williams,It's the Most Wonderful Time of the Year,"christmas, adult standards",76
2025-12-07 19:20:00,Nat King Cole,The Christmas Song (Merry Christmas To You),"christmas, adult standards, vocal jazz",79
2025-12-07 19:23:00,Frank Sinatra,Silent Night - 1999 Remaster,"christmas, big band, adult standards, swing music, jazz, vocal jazz",84
2025-12-07 19:25:00,Ella Fitzgerald,Sleigh Ride,"vocal jazz, jazz, swing music, jazz blues, big band, christmas",75
2025-12-07 19:28:00,Michael Bublé,Frosty the Snowman (feat. The Puppini Sisters),christmas,86
2025-12-07 19:31:00,Dean Martin,Rudolph The Red-Nosed Reindeer,"christmas, adult standards, big band, swing music",79
2025-12-07 19:33:00,Dean Martin,Rudolph The Red-Nosed Reindeer,"christmas, adult standards, big band, swing music",79
2025-12-07 19:36:00,Vince Guaraldi Trio,Christmas Time Is Here,christmas,74
2025-12-07 19:38:00,Michael Bublé,Silver Bells (feat. Naturally 7),christmas,86
2025-12-07 19:42:00,Frank Sinatra,Hark! The Herald Angels Sing - Remastered 1999,"christmas, big band, adult standards, swing music, jazz, vocal jazz",84
2025-12-07 19:44:00,Perry Como,The Christmas Song (Merry Christmas to You) - 1953 Version,"christmas, adult standards",73
2025-12-07 19:47:00,Michael Bublé,Winter Wonderland,christmas,86
2025-12-07 19:50:00,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,"classic rock, rock, british, singer-songwriter, pop",76
2025-12-07 19:54:00,Nat King Cole,Deck the Hall,"christmas, adult standards, vocal jazz",79
2025-12-07 19:55:00,Vince Guaraldi Trio,What Child Is This,christmas,74
2025-12-08 18:07:00,Tatami Construct,dew slate,"lo-fi, lo-fi hip hop",44
2025-12-08 18:09:00,Sling Dilly,Yesterday,"lo-fi, lo-fi hip hop, lo-fi beats",49
2025-12-08 18:11:00,Softy,Felt the Same,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 18:13:00,Purrple Cat,Emerald Falls,"lo-fi, lo-fi hip hop, lo-fi beats",59
2025-12-08 18:16:00,nothingtosay,No Return,"lo-fi hip hop, lo-fi, lo-fi beats",47
2025-12-08 18:19:00,Jhove,Before You Go,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 18:22:00,berezy,Westerly Wind,"jazz beats, lo-fi, lo-fi beats",47
2025-12-08 18:24:00,Lenny Loops,Near Space,"lo-fi, lo-fi hip hop, lo-fi beats",56
2025-12-08 18:26:00,Softy,Vertigo,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 18:28:00,Purrple Cat,Exoplanet,"lo-fi, lo-fi hip hop, lo-fi beats",59
2025-12-08 18:30:00,fnonose,blue room,"lo-fi, lo-fi beats",55
2025-12-08 18:33:00,SHEATH,Close your eyes,"lo-fi, jazz beats, lo-fi beats",47
2025-12-08 18:35:00,Erwin Do,Conversation,"jazz beats, lo-fi, lo-fi beats",56
2025-12-08 18:38:00,mell-ø,Passage,"lo-fi hip hop, lo-fi, lo-fi beats",53
2025-12-08 18:39:00,Laffey,Together,"lo-fi hip hop, lo-fi, lo-fi beats",59
2025-12-08 18:42:00,bluntone,Grúz,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 18:44:00,Living Room,Flow,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-08 18:47:00,Lofi Girl,Junjiro (Little Tanuki) - Mondo Loops Remix,lo-fi,62
2025-12-08 18:49:00,John Lee,Afternoon Coffee,"lo-fi, jazz beats",44
2025-12-08 18:51:00,Lawrence Walther,"Floating, Drifting","lo-fi, lo-fi hip hop, lo-fi beats",50
2025-12-08 18:54:00,Lilac,Nemui,"lo-fi hip hop, lo-fi, lo-fi beats",47
2025-12-08 18:56:00,niv.,salus,lo-fi,31
2025-12-08 18:58:00,Softy,Lavish,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 19:01:00,Bert,fuji,"lo-fi hip hop, lo-fi",43
2025-12-08 19:04:00,Softy,"We're home, Now","lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 19:07:00,S N U G,Layers,"lo-fi, electronic, malaysia, lofi, malaysian",61
2025-12-08 19:09:00,Amies,Dreams of Dusk,"lo-fi hip hop, lo-fi, lo-fi beats",56
2025-12-08 19:12:00,Lilac,Orchid,"lo-fi hip hop, lo-fi, lo-fi beats",47
2025-12-08 19:14:00,Juliàn,Hope For Harmony,"lo-fi, lo-fi beats",56
2025-12-08 19:17:00,Dinis,Carpe Diem,"lo-fi, lo-fi beats",43
2025-12-08 19:20:00,Tabal,Flowery,"lo-fi hip hop, lo-fi, lo-fi beats",50
2025-12-08 19:23:00,Project AER,A Better Place,"lo-fi hip hop, lo-fi, lo-fi beats",48
2025-12-08 19:25:00,WYS,Mourning Dove,"lo-fi, lo-fi hip hop, lo-fi beats",54
2025-12-08 19:27:00,Softy,Another Path,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 19:29:00,dosi,Crackling,"lo-fi, lo-fi beats",56
2025-12-08 19:31:00,Living Room,Exhausting,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-08 19:34:00,HEVI,Under The Rain,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-08 19:37:00,Tibeauthetraveler,Healing,"lo-fi, lo-fi hip hop, lo-fi beats",57
2025-12-08 19:40:00,Alto,Blue Forest Over The Hill,lo-fi,41
2025-12-08 19:42:00,bluntone,Lebegő,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 19:44:00,bCalm,nightwatch,"lo-fi, lo-fi hip hop, lo-fi beats",57
2025-12-08 19:47:00,HEVI,See You Again,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-08 19:50:00,mell-ø,Childhood Memories,"lo-fi hip hop, lo-fi, lo-fi beats",53
2025-12-08 19:52:00,Nuver,pathfinder,"lo-fi hip hop, lo-fi, lo-fi beats",53
2025-12-08 19:54:00,Softy,Erased Place,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-08 19:57:00,Miramare,Drowsy Town,"lo-fi hip hop, lo-fi",38
2025-12-08 20:00:00,Casiio,Pandora,"lo-fi hip hop, lo-fi, lo-fi beats",62
2025-12-08 20:01:00,Team Astro,Last Call,"lo-fi hip hop, lo-fi, lo-fi beats",52
2025-12-08 20:04:00,squeeda,Whispers,"lo-fi, lo-fi hip hop, lo-fi beats",45
2025-12-08 20:07:00,bluntone,Childhood Flashback,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 20:08:00,bluntone,Render Your Heart,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 20:12:00,No One's Perfect,Flower Fields,"lo-fi hip hop, lo-fi, lo-fi beats",46
2025-12-08 20:14:00,Mondo Loops,Overgrown Piano,"lo-fi hip hop, lo-fi, lo-fi beats",62
2025-12-08 20:16:00,bluntone,Blank Canvas,"lo-fi hip hop, lo-fi, lo-fi beats",55
2025-12-08 20:19:00,Fourwalls,Dark Chocolate,"lo-fi hip hop, lo-fi, lo-fi beats",44
2025-12-08 20:21:00,Drxnk,As The Night Comes,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",55
2025-12-08 20:24:00,Lenny Loops,Noctilucent,"lo-fi, lo-fi hip hop, lo-fi beats",56
2025-12-08 20:26:00,HEVI,let the notes speak,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-08 20:29:00,MAU,a sign from her,"lo-fi, lo-fi hip hop",39
2025-12-08 20:31:00,Krynoze,Furry Love,"lo-fi, lo-fi hip hop, lo-fi beats",54
2025-12-08 20:34:00,quist,Regrets,"lo-fi hip hop, lo-fi, lo-fi beats, jazz beats",43
2025-12-08 20:36:00,Towerz,Drifting,"lo-fi hip hop, lo-fi, lo-fi beats",52
2025-12-08 20:39:00,Sátyr,Back2Bed,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",51
2025-12-08 20:42:00,Swink,Wasteland,"lo-fi, lo-fi hip hop, lo-fi beats",52
2025-12-08 20:45:00,Two Scents,Evergreen,"lo-fi, jazz beats, jazz house, lo-fi beats",51
2025-12-09 17:32:00,HEVI,Beyond The Dreams,"lo-fi hip hop, lo-fi, lo-fi beats",54
2025-12-09 17:34:00,Team Astro,Cosmic Drift,"lo-fi hip hop, lo-fi, lo-fi beats",52
2025-12-09 17:37:00,Softy,Undertow,"lo-fi hip hop, lo-fi, lo-fi beats",64
2025-12-09 17:39:00,Dinis,Carpe Diem,"lo-fi, lo-fi beats",43
2025-12-09 17:42:00,Slowburn,Old Feelings,lo-fi,54
2025-12-09 17:44:00,Bert,fuji,"lo-fi hip hop, lo-fi",43
2025-12-09 17:47:00,Kioko,The Chosen One,lo-fi,41
2025-12-09 17:49:00,kainbeats,Starlit Pools,"lo-fi, lo-fi hip hop, lo-fi beats",59
2025-12-09 17:51:00,Tibeauthetraveler,Lotus,"lo-fi, lo-fi hip hop, lo-fi beats",57
2025-12-09 17:53:00,Lenny Loops,Places,"lo-fi, lo-fi hip hop, lo-fi beats",55
2025-12-09 17:56:00,brillion.,Reflection,"lo-fi hip hop, lo-fi, lo-fi beats",48
2025-12-09 17:59:00,Djo,Runner,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:03:00,Djo,Gloom,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:05:00,Djo,Half Life,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:09:00,Djo,Fool,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:11:00,Djo,On and On,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:15:00,Djo,End of Beginning,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:17:00,Djo,I Want Your Video,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:19:00,Djo,Climax,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:23:00,Djo,Change,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:27:00,Djo,Go for It,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:30:00,Djo,Figure You Out,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:33:00,Djo,Slither,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:35:00,Djo,Lonesome Is a State of Mind,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:39:00,Djo,Basic Being Basic,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:42:00,Djo,Link,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:45:00,Djo,Potion,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:48:00,Djo,Delete Ya,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:51:00,Djo,Egg,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 18:56:00,Djo,Fly,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 19:01:00,Djo,Charlie's Garden,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 19:05:00,Djo,Gap Tooth Smile,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-09 19:09:00,Frank Sinatra,My Way - 2008 Remastered,"christmas, big band, adult standards, swing music, jazz, vocal jazz",85
2025-12-09 19:14:00,Antônio Carlos Jobim,The Girl from Ipanema,"christmas, big band, adult standards, swing music, jazz, vocal jazz",85
2025-12-09 19:17:00,Chet Baker,I Fall in Love Too Easily,"jazz, cool jazz, vocal jazz",67
2025-12-09 19:21:00,Engelbert Humperdinck,Can't Take My Eyes Off You,"oldies, 60s, pop, easy listening, classical",63
2025-12-09 19:24:00,Dean Martin,Everybody Loves Somebody,"christmas, adult standards, big band, swing music",80
2025-12-09 19:27:00,Frank Sinatra,The Way You Look Tonight,"christmas, big band, adult standards, swing music, jazz, vocal jazz",85
2025-12-09 19:30:00,Coldplay,Yellow,"rock, alternative, britpop, alternative rock, indie",90
2025-12-09 19:35:00,Michael Jackson,Rock With You - Single Version,"pop, 80s, dance, soul, funk",87
2025-12-09 19:39:00,Chet Baker,My Funny Valentine,"jazz, cool jazz, vocal jazz",67
2025-12-09 19:41:00,galdive,The Joker,"indonesian r&b, indonesian indie",51
2025-12-09 19:43:00,galdive,Night Charade,"indonesian r&b, indonesian indie",51
2025-12-09 19:47:00,galdive,Blue,"indonesian r&b, indonesian indie",51
2025-12-09 19:50:00,galdive,Queen,"indonesian r&b, indonesian indie",51
2025-12-09 19:54:00,galdive,Too Much,"indonesian r&b, indonesian indie",51
2025-12-09 19:57:00,galdive,Cinema,"indonesian r&b, indonesian indie",51
2025-12-09 20:00:00,galdive,Bloom,"indonesian r&b, indonesian indie",51
2025-12-09 20:04:00,galdive,Obsolete,"indonesian r&b, indonesian indie",51
2025-12-09 20:07:00,galdive,Teach Me How To Love,"indonesian r&b, indonesian indie",51
2025-12-09 20:14:00,galdive,Ghost,"indonesian r&b, indonesian indie",51
2025-12-09 20:17:00,galdive,Tell Me,"indonesian r&b, indonesian indie",51
2025-12-09 20:19:00,galdive,The Joker,"indonesian r&b, indonesian indie",51
2025-12-09 20:23:00,Chet Baker,I Fall in Love Too Easily,"jazz, cool jazz, vocal jazz",67
2025-12-09 20:26:00,Billie Holiday,Lover Man,"jazz, vocal jazz, jazz blues, big band",66
2025-12-09 20:29:00,Oscar Peterson Trio,Stormy Weather,"jazz, cool jazz, bebop, hard bop, jazz blues",61
2025-12-09 20:33:00,Stanley Turrentine,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,"hard bop, jazz, soul jazz, cool jazz, bebop",44
2025-12-10 18:27:00,Horace Silver,Song For My Father,"hard bop, jazz, bebop, cool jazz, soul jazz",46
2025-12-10 18:31:00,kainbeats,With Each Step,"lo-fi, lo-fi hip hop, lo-fi beats",59
2025-12-10 18:34:00,Djo,T. Rex Is Loud,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
2025-12-10 18:37:00,Djo,Love Can't Break The Spell,"psychedelic pop, indie pop, indie rock, indie, psychedelic",78
