timestamp,app_name,window_title
2025-12-05 16:38:54,Arc,Google Gemini
2025-12-05 16:39:00,Arc,Google Gemini
2025-12-05 16:39:05,Arc,Google Gemini
2025-12-05 16:39:10,Arc,Google Gemini
2025-12-05 16:39:15,Arc,Google Gemini
2025-12-05 16:39:20,Arc,Google Gemini
2025-12-05 16:39:26,Arc,Google Gemini
2025-12-05 16:39:31,Arc,Google Gemini
2025-12-05 16:39:36,Arc,Google Gemini
2025-12-05 16:39:41,Arc,Google Gemini
2025-12-05 16:39:46,Arc,Google Gemini
2025-12-05 16:39:51,Arc,Google Gemini
2025-12-05 16:39:57,Arc,Google Gemini
2025-12-05 16:40:02,Arc,Google Gemini
2025-12-05 16:40:07,Arc,Google Gemini
2025-12-05 16:40:12,Arc,Google Gemini
2025-12-05 16:40:17,Arc,Google Gemini
2025-12-05 16:40:23,Arc,Google Gemini
2025-12-05 16:40:28,Arc,Google Gemini
2025-12-05 16:40:33,Arc,Google Gemini
2025-12-05 16:40:38,Arc,Google Gemini
2025-12-05 16:40:43,Arc,Google Gemini
2025-12-05 16:40:48,Arc,Google Gemini
2025-12-05 16:40:54,Arc,Google Gemini
2025-12-05 16:40:59,Arc,Google Gemini
2025-12-05 16:41:04,Arc,Google Gemini
2025-12-05 16:41:09,Arc,Google Gemini
2025-12-05 16:41:14,Arc,Google Gemini
2025-12-05 16:41:20,Arc,Google Gemini
2025-12-05 16:41:25,Arc,Google Gemini
2025-12-05 16:41:30,Arc,Google Gemini
2025-12-05 16:41:35,Arc,Google Gemini
2025-12-05 16:41:40,Arc,Google Gemini
2025-12-05 16:41:45,Arc,Google Gemini
2025-12-05 16:41:51,Arc,Google Gemini
2025-12-05 16:41:56,Arc,Google Gemini
2025-12-05 16:42:01,Arc,Google Gemini
2025-12-05 16:42:06,Arc,Google Gemini
2025-12-05 16:42:11,Arc,Google Gemini
2025-12-05 16:42:17,Arc,Google Gemini
2025-12-05 16:42:22,Arc,Google Gemini
2025-12-05 16:42:27,Arc,Google Gemini
2025-12-05 16:42:32,Arc,Google Gemini
2025-12-05 16:42:37,Arc,Google Gemini
2025-12-05 16:42:42,Arc,Google Gemini
2025-12-05 16:42:48,Arc,Google Gemini
2025-12-05 16:42:53,Arc,Google Gemini
2025-12-05 16:42:58,Arc,Google Gemini
2025-12-05 16:43:03,Arc,Google Gemini
2025-12-05 16:43:08,Arc,Google Gemini
2025-12-05 16:43:14,Arc,Google Gemini
2025-12-05 16:43:19,Arc,Google Gemini
2025-12-05 16:43:24,Arc,Untitled
2025-12-05 16:43:29,Arc,
2025-12-05 16:43:34,Arc,Google Gemini
2025-12-05 16:43:39,Arc,Google Gemini
2025-12-05 16:43:45,Arc,Google Gemini
2025-12-05 16:43:50,Arc,Google Gemini
2025-12-05 16:43:55,Arc,Welcome To Colab - Colab
2025-12-05 16:44:00,Arc,Welcome To Colab - Colab
2025-12-05 16:44:05,Arc,finetune.ipynb - Colab
2025-12-05 16:44:11,Arc,finetune.ipynb - Colab
2025-12-05 16:44:16,Arc,finetune.ipynb - Colab
2025-12-05 16:44:21,Arc,finetune.ipynb - Colab
2025-12-05 16:44:26,Arc,finetune.ipynb - Colab
2025-12-05 16:44:31,Arc,finetune.ipynb - Colab
2025-12-05 16:44:36,Arc,finetune.ipynb - Colab
2025-12-05 16:44:42,Arc,Google Gemini
2025-12-05 16:44:47,Arc,Google Gemini
2025-12-05 16:44:52,Arc,Google Gemini
2025-12-05 16:44:57,Arc,Google Gemini
2025-12-05 16:45:02,Arc,Google Gemini
2025-12-05 16:45:07,Arc,Google Gemini
2025-12-05 16:45:13,Arc,Google Gemini
2025-12-05 16:45:18,Arc,Google Gemini
2025-12-05 16:45:23,Arc,Google Gemini
2025-12-05 16:45:28,Arc,Google Gemini
2025-12-05 16:45:33,Arc,Google Gemini
2025-12-05 16:45:39,Arc,Google Gemini
2025-12-05 16:45:44,Arc,Google Gemini
2025-12-05 16:45:49,Arc,Google Gemini
2025-12-05 16:45:54,Arc,Google Gemini
2025-12-05 16:45:59,Arc,Google Gemini
2025-12-05 16:46:04,Arc,Google Gemini
2025-12-05 16:46:10,Arc,Google Gemini
2025-12-05 16:46:15,Arc,Google Gemini
2025-12-05 16:46:20,Arc,Google Gemini
2025-12-05 16:46:25,Arc,Google Gemini
2025-12-05 16:46:30,Arc,Google Gemini
2025-12-05 16:46:36,Arc,Google Gemini
2025-12-05 16:46:41,Arc,Google Gemini
2025-12-05 16:46:46,Arc,Google Gemini
2025-12-05 16:46:51,Arc,Google Gemini
2025-12-05 16:46:56,Arc,Google Gemini
2025-12-05 16:47:01,Arc,Google Gemini
2025-12-05 16:47:07,Arc,Google Gemini
2025-12-05 16:47:12,Arc,Google Gemini
2025-12-05 16:47:17,Arc,Google Gemini
2025-12-05 16:47:22,Arc,Google Gemini
2025-12-05 16:47:27,Arc,Google Gemini
2025-12-05 16:47:33,Arc,Google Gemini
2025-12-05 16:47:38,Arc,Google Gemini
2025-12-05 16:47:43,Arc,Google Gemini
2025-12-05 16:47:48,Arc,Google Gemini
